Item;Departamento;Código Divipola Departamento;Municipio;Código Divipola Municipio;Programa;Año de Asignación;Estado de Postulación;Hogares;Valor Asignado
8,056;SANTANDER;68;SAN VICENTE DE CHUCURI;689;Programa Vivienda Gratuita Fase II;2,022;Asignados;4;235,251,064
8,057;SANTANDER;68;SAN VICENTE DE CHUCURI;689;Programa Vivienda Gratuita Fase II;2,022;Asignados;3;176,438,298
8,058;SANTANDER;68;SAN VICENTE DE CHUCURI;689;Programa Vivienda Gratuita Fase II;2,022;Asignados;1;58,812,766
8,059;SANTANDER;68;SOCORRO;755;MI CASA YA;2,022;Asignados;2;50,000,000
8,060;SANTANDER;68;SOCORRO;755;MI CASA YA;2,022;Asignados;1;30,000,000
8,061;SANTANDER;68;SOCORRO;755;MI CASA YA;2,022;Asignados;1;30,000,000
8,062;SANTANDER;68;SOCORRO;755;MI CASA YA;2,022;Asignados;1;30,000,000
8,063;SANTANDER;68;SOCORRO;755;MI CASA YA;2,022;Asignados;1;30,000,000
8,064;SANTANDER;68;SOCORRO;755;MI CASA YA;2,022;Asignados;1;20,000,000
8,065;SANTANDER;68;SOCORRO;755;MI CASA YA;2,022;Asignados;1;20,000,000
8,066;SANTANDER;68;SOCORRO;755;MI CASA YA;2,022;Asignados;1;18,170,520
8,067;SANTANDER;68;VELEZ;861;MI CASA YA;2,022;Asignados;3;58,170,520
8,068;SANTANDER;68;VELEZ;861;MI CASA YA;2,022;Asignados;1;30,000,000
8,069;SANTANDER;68;VELEZ;861;MI CASA YA;2,022;Asignados;1;30,000,000
8,070;SANTANDER;68;VELEZ;861;MI CASA YA;2,022;Asignados;1;20,000,000
8,071;SANTANDER;68;VELEZ;861;MI CASA YA;2,022;Asignados;1;20,000,000
8,072;SANTANDER;68;VELEZ;861;MI CASA YA;2,022;Asignados;1;20,000,000
8,073;SANTANDER;68;VILLANUEVA;872;Semillero de Propietarios Ahorro;2,022;Asignados;1;6,000,000
8,074;SANTANDER;68;VILLANUEVA;872;Semillero de Propietarios Arriendo;2,022;Asignados;1;15,344,640
8,075;SUCRE;70;EL ROBLE;233;Programa Vivienda Gratuita Fase II;2,022;Asignados;36;2,412,000,000
8,076;SUCRE;70;EL ROBLE;233;Programa Vivienda Gratuita Fase II;2,022;Asignados;4;268,000,000
8,077;SUCRE;70;SAMPUES;670;Programa Vivienda Gratuita Fase II;2,022;Asignados;11;899,440,740
8,078;SUCRE;70;SINCELEJO;1;Casa Digna Vida Digna;2,022;Asignados;47;511,704,583
8,079;SUCRE;70;SINCELEJO;1;Casa Digna Vida Digna;2,022;Asignados;44;473,308,668
8,080;SUCRE;70;SINCELEJO;1;Casa Digna Vida Digna;2,022;Asignados;33;359,070,897
8,081;SUCRE;70;SINCELEJO;1;Casa Digna Vida Digna;2,022;Asignados;29;315,581,960
8,082;SUCRE;70;SINCELEJO;1;Casa Digna Vida Digna;2,022;Asignados;22;239,139,093
8,083;SUCRE;70;SINCELEJO;1;Casa Digna Vida Digna;2,022;Asignados;22;236,861,875
8,084;SUCRE;70;SINCELEJO;1;Casa Digna Vida Digna;2,022;Asignados;6;64,872,754
8,085;SUCRE;70;SINCELEJO;1;Casa Digna Vida Digna;2,022;Asignados;1;10,902,291
8,086;SUCRE;70;SINCELEJO;1;Casa Digna Vida Digna;2,022;Asignados;1;10,893,394
8,087;SUCRE;70;SINCELEJO;1;Casa Digna Vida Digna;2,022;Asignados;1;10,890,874
8,088;SUCRE;70;SINCELEJO;1;Casa Digna Vida Digna;2,022;Asignados;1;10,874,220
8,089;SUCRE;70;SINCELEJO;1;MI CASA YA;2,022;Asignados;21;560,000,000
8,090;SUCRE;70;SINCELEJO;1;MI CASA YA;2,022;Asignados;17;420,000,000
8,091;SUCRE;70;SINCELEJO;1;MI CASA YA;2,022;Asignados;16;370,000,000
8,092;SUCRE;70;SINCELEJO;1;MI CASA YA;2,022;Asignados;16;354,325,140
8,093;SUCRE;70;SINCELEJO;1;MI CASA YA;2,022;Asignados;14;360,000,000
8,094;SUCRE;70;SINCELEJO;1;MI CASA YA;2,022;Asignados;11;310,000,000
8,095;SUCRE;70;SINCELEJO;1;MI CASA YA;2,022;Asignados;8;220,000,000
8,096;SUCRE;70;SINCELEJO;1;MI CASA YA;2,022;Asignados;8;200,000,000
8,097;SUCRE;70;SINCELEJO;1;MI CASA YA;2,022;Asignados;8;190,000,000
8,098;SUCRE;70;SINCELEJO;1;MI CASA YA;2,022;Asignados;6;150,000,000
8,099;SUCRE;70;SINCELEJO;1;MI CASA YA;2,022;Asignados;6;130,000,000
8,100;SUCRE;70;SINCELEJO;1;MI CASA YA;2,022;Asignados;5;140,000,000
8,101;SUCRE;70;SINCELEJO;1;MI CASA YA;2,022;Asignados;5;130,000,000
8,102;SUCRE;70;SINCELEJO;1;MI CASA YA;2,022;Asignados;5;120,000,000
8,103;SUCRE;70;SINCELEJO;1;MI CASA YA;2,022;Asignados;4;110,000,000
8,104;SUCRE;70;SINCELEJO;1;MI CASA YA;2,022;Asignados;4;110,000,000
8,105;SUCRE;70;SINCELEJO;1;MI CASA YA;2,022;Asignados;4;100,000,000
8,106;SUCRE;70;SINCELEJO;1;MI CASA YA;2,022;Asignados;4;90,000,000
8,107;SUCRE;70;SINCELEJO;1;MI CASA YA;2,022;Asignados;3;90,000,000
8,108;SUCRE;70;SINCELEJO;1;MI CASA YA;2,022;Asignados;3;90,000,000
8,109;SUCRE;70;SINCELEJO;1;MI CASA YA;2,022;Asignados;3;80,000,000
8,110;SUCRE;70;SINCELEJO;1;MI CASA YA;2,022;Asignados;3;80,000,000
8,111;SUCRE;70;SINCELEJO;1;MI CASA YA;2,022;Asignados;3;80,000,000
8,112;SUCRE;70;SINCELEJO;1;MI CASA YA;2,022;Asignados;3;80,000,000
8,113;SUCRE;70;SINCELEJO;1;MI CASA YA;2,022;Asignados;3;70,000,000
8,114;SUCRE;70;SINCELEJO;1;MI CASA YA;2,022;Asignados;3;70,000,000
8,115;SUCRE;70;SINCELEJO;1;MI CASA YA;2,022;Asignados;3;70,000,000
8,116;SUCRE;70;SINCELEJO;1;MI CASA YA;2,022;Asignados;3;70,000,000
8,117;SUCRE;70;SINCELEJO;1;MI CASA YA;2,022;Asignados;3;60,000,000
8,118;SUCRE;70;SINCELEJO;1;MI CASA YA;2,022;Asignados;3;60,000,000
8,119;SUCRE;70;SINCELEJO;1;MI CASA YA;2,022;Asignados;2;60,000,000
8,120;SUCRE;70;SINCELEJO;1;MI CASA YA;2,022;Asignados;2;50,000,000
8,121;SUCRE;70;SINCELEJO;1;MI CASA YA;2,022;Asignados;2;50,000,000
8,122;SUCRE;70;SINCELEJO;1;MI CASA YA;2,022;Asignados;2;50,000,000
8,123;SUCRE;70;SINCELEJO;1;MI CASA YA;2,022;Asignados;2;50,000,000
8,124;SUCRE;70;SINCELEJO;1;MI CASA YA;2,022;Asignados;2;50,000,000
8,125;SUCRE;70;SINCELEJO;1;MI CASA YA;2,022;Asignados;2;50,000,000
8,126;SUCRE;70;SINCELEJO;1;MI CASA YA;2,022;Asignados;2;50,000,000
8,127;SUCRE;70;SINCELEJO;1;MI CASA YA;2,022;Apto con subsidio vencido;2;45,426,300
8,128;SUCRE;70;SINCELEJO;1;MI CASA YA;2,022;Asignados;2;40,000,000
8,129;SUCRE;70;SINCELEJO;1;MI CASA YA;2,022;Asignados;2;40,000,000
8,130;SUCRE;70;SINCELEJO;1;MI CASA YA;2,022;Asignados;1;30,000,000
8,131;SUCRE;70;SINCELEJO;1;MI CASA YA;2,022;Asignados;1;30,000,000
8,132;SUCRE;70;SINCELEJO;1;MI CASA YA;2,022;Asignados;1;30,000,000
8,133;SUCRE;70;SINCELEJO;1;MI CASA YA;2,022;Asignados;1;30,000,000
8,134;SUCRE;70;SINCELEJO;1;MI CASA YA;2,022;Asignados;1;20,000,000
8,135;SUCRE;70;SINCELEJO;1;MI CASA YA;2,022;Asignados;1;20,000,000
8,136;SUCRE;70;SINCELEJO;1;MI CASA YA;2,022;Asignados;1;20,000,000
8,137;SUCRE;70;SINCELEJO;1;MI CASA YA;2,022;Asignados;1;20,000,000
8,138;SUCRE;70;SINCELEJO;1;MI CASA YA;2,022;Asignados;1;20,000,000
8,139;SUCRE;70;SINCELEJO;1;MI CASA YA;2,022;Asignados;1;20,000,000
8,140;SUCRE;70;SINCELEJO;1;MI CASA YA;2,022;Asignados;1;20,000,000
8,141;SUCRE;70;SINCELEJO;1;MI CASA YA;2,022;Asignados;1;20,000,000
8,142;SUCRE;70;SINCELEJO;1;MI CASA YA;2,022;Asignados;1;20,000,000
8,143;SUCRE;70;SINCELEJO;1;MI CASA YA;2,022;Asignados;1;20,000,000
8,144;SUCRE;70;SINCELEJO;1;MI CASA YA;2,022;Asignados;1;20,000,000
8,145;SUCRE;70;SINCELEJO;1;MI CASA YA;2,022;Renuncias al subsidio;1;18,170,520
8,146;TOLIMA;73;ARMERO (GUAYABAL);55;MI CASA YA;2,022;Asignados;13;260,000,000
8,147;TOLIMA;73;ARMERO (GUAYABAL);55;MI CASA YA;2,022;Asignados;12;240,000,000
8,148;TOLIMA;73;ARMERO (GUAYABAL);55;MI CASA YA;2,022;Asignados;8;160,000,000
8,149;TOLIMA;73;ARMERO (GUAYABAL);55;MI CASA YA;2,022;Asignados;6;120,000,000
8,150;TOLIMA;73;ARMERO (GUAYABAL);55;MI CASA YA;2,022;Asignados;4;80,000,000
8,151;TOLIMA;73;ARMERO (GUAYABAL);55;MI CASA YA;2,022;Asignados;4;80,000,000
8,152;TOLIMA;73;ARMERO (GUAYABAL);55;MI CASA YA;2,022;Asignados;4;80,000,000
8,153;TOLIMA;73;ARMERO (GUAYABAL);55;MI CASA YA;2,022;Asignados;3;60,000,000
8,154;TOLIMA;73;ARMERO (GUAYABAL);55;MI CASA YA;2,022;Asignados;3;60,000,000
8,155;TOLIMA;73;ARMERO (GUAYABAL);55;MI CASA YA;2,022;Asignados;2;40,000,000
8,156;TOLIMA;73;ARMERO (GUAYABAL);55;MI CASA YA;2,022;Asignados;2;40,000,000
8,157;TOLIMA;73;ARMERO (GUAYABAL);55;MI CASA YA;2,022;Asignados;1;20,000,000
8,158;TOLIMA;73;ARMERO (GUAYABAL);55;MI CASA YA;2,022;Asignados;1;20,000,000
8,159;TOLIMA;73;ARMERO (GUAYABAL);55;MI CASA YA;2,022;Asignados;1;20,000,000
8,160;TOLIMA;73;ARMERO (GUAYABAL);55;MI CASA YA;2,022;Asignados;1;20,000,000
8,161;TOLIMA;73;ARMERO (GUAYABAL);55;MI CASA YA;2,022;Asignados;1;18,170,520
8,162;TOLIMA;73;ARMERO (GUAYABAL);55;VIPA;2,022;Asignados;5;87,963,660
8,163;TOLIMA;73;CAJAMARCA;124;MI CASA YA;2,022;Asignados;8;190,790,460
8,164;TOLIMA;73;CAJAMARCA;124;MI CASA YA;2,022;Asignados;6;170,000,000
8,165;TOLIMA;73;CAJAMARCA;124;MI CASA YA;2,022;Asignados;3;90,000,000
8,166;TOLIMA;73;CAJAMARCA;124;MI CASA YA;2,022;Asignados;3;80,000,000
8,167;TOLIMA;73;CAJAMARCA;124;MI CASA YA;2,022;Asignados;2;60,000,000
8,168;TOLIMA;73;CAJAMARCA;124;MI CASA YA;2,022;Asignados;2;60,000,000
8,169;TOLIMA;73;CAJAMARCA;124;MI CASA YA;2,022;Asignados;2;60,000,000
8,170;TOLIMA;73;CAJAMARCA;124;MI CASA YA;2,022;Asignados;2;60,000,000
8,171;TOLIMA;73;CAJAMARCA;124;MI CASA YA;2,022;Asignados;2;60,000,000
8,172;TOLIMA;73;CAJAMARCA;124;MI CASA YA;2,022;Asignados;2;60,000,000
8,173;TOLIMA;73;CAJAMARCA;124;MI CASA YA;2,022;Asignados;2;60,000,000
8,174;TOLIMA;73;CAJAMARCA;124;MI CASA YA;2,022;Asignados;1;30,000,000
8,175;TOLIMA;73;CAJAMARCA;124;MI CASA YA;2,022;Asignados;1;30,000,000
8,176;TOLIMA;73;CAJAMARCA;124;MI CASA YA;2,022;Asignados;1;30,000,000
8,177;TOLIMA;73;CAJAMARCA;124;MI CASA YA;2,022;Asignados;1;30,000,000
8,178;TOLIMA;73;CAJAMARCA;124;MI CASA YA;2,022;Asignados;1;30,000,000
8,179;TOLIMA;73;CAJAMARCA;124;MI CASA YA;2,022;Asignados;1;30,000,000
8,180;TOLIMA;73;CAJAMARCA;124;MI CASA YA;2,022;Asignados;1;30,000,000
8,181;TOLIMA;73;CAJAMARCA;124;MI CASA YA;2,022;Asignados;1;30,000,000
8,182;TOLIMA;73;CAJAMARCA;124;MI CASA YA;2,022;Asignados;1;30,000,000
8,183;TOLIMA;73;CAJAMARCA;124;MI CASA YA;2,022;Asignados;1;30,000,000
8,184;TOLIMA;73;CAJAMARCA;124;MI CASA YA;2,022;Asignados;1;30,000,000
8,185;TOLIMA;73;CAJAMARCA;124;MI CASA YA;2,022;Asignados;1;30,000,000
8,186;TOLIMA;73;CAJAMARCA;124;MI CASA YA;2,022;Asignados;1;30,000,000
8,187;TOLIMA;73;CAJAMARCA;124;MI CASA YA;2,022;Asignados;1;30,000,000
8,188;TOLIMA;73;CAJAMARCA;124;MI CASA YA;2,022;Asignados;1;20,000,000
8,189;TOLIMA;73;CAJAMARCA;124;MI CASA YA;2,022;Asignados;1;20,000,000
8,190;TOLIMA;73;CHAPARRAL;168;MI CASA YA;2,022;Asignados;1;18,170,520
8,191;TOLIMA;73;COELLO;200;Programa Vivienda Gratuita Fase II;2,022;Asignados;62;3,646,393,662
8,192;TOLIMA;73;COELLO;200;Programa Vivienda Gratuita Fase II;2,022;Asignados;13;764,566,413
8,193;TOLIMA;73;COYAIMA;217;Bolsa Desplazados;2,022;Asignados;1;15,000,000
8,194;TOLIMA;73;ESPINAL;268;MI CASA YA;2,022;Asignados;93;2,362,167,600
8,195;TOLIMA;73;ESPINAL;268;MI CASA YA;2,022;Asignados;31;890,000,000
8,196;TOLIMA;73;ESPINAL;268;MI CASA YA;2,022;Asignados;24;570,000,000
8,197;TOLIMA;73;ESPINAL;268;MI CASA YA;2,022;Asignados;22;450,000,000
8,198;TOLIMA;73;ESPINAL;268;MI CASA YA;2,022;Asignados;21;600,000,000
8,199;TOLIMA;73;ESPINAL;268;MI CASA YA;2,022;Asignados;18;430,000,000
8,200;TOLIMA;73;ESPINAL;268;MI CASA YA;2,022;Asignados;16;440,000,000
8,201;TOLIMA;73;ESPINAL;268;MI CASA YA;2,022;Asignados;12;360,000,000
8,202;TOLIMA;73;ESPINAL;268;MI CASA YA;2,022;Asignados;11;330,000,000
8,203;TOLIMA;73;ESPINAL;268;MI CASA YA;2,022;Asignados;11;290,000,000
8,204;TOLIMA;73;ESPINAL;268;MI CASA YA;2,022;Asignados;11;280,000,000
8,205;TOLIMA;73;ESPINAL;268;MI CASA YA;2,022;Asignados;10;290,000,000
8,206;TOLIMA;73;ESPINAL;268;MI CASA YA;2,022;Asignados;10;280,000,000
8,207;TOLIMA;73;ESPINAL;268;MI CASA YA;2,022;Asignados;10;280,000,000
8,208;TOLIMA;73;ESPINAL;268;MI CASA YA;2,022;Asignados;9;250,000,000
8,209;TOLIMA;73;ESPINAL;268;MI CASA YA;2,022;Asignados;9;240,000,000
8,210;TOLIMA;73;ESPINAL;268;MI CASA YA;2,022;Asignados;8;240,000,000
8,211;TOLIMA;73;ESPINAL;268;MI CASA YA;2,022;Asignados;8;220,000,000
8,212;TOLIMA;73;ESPINAL;268;MI CASA YA;2,022;Asignados;8;210,000,000
8,213;TOLIMA;73;ESPINAL;268;MI CASA YA;2,022;Asignados;7;200,000,000
8,214;TOLIMA;73;ESPINAL;268;MI CASA YA;2,022;Asignados;7;200,000,000
8,215;TOLIMA;73;ESPINAL;268;MI CASA YA;2,022;Asignados;7;190,000,000
8,216;TOLIMA;73;ESPINAL;268;MI CASA YA;2,022;Asignados;7;190,000,000
8,217;TOLIMA;73;ESPINAL;268;MI CASA YA;2,022;Asignados;7;180,000,000
8,218;TOLIMA;73;ESPINAL;268;MI CASA YA;2,022;Asignados;7;180,000,000
8,219;TOLIMA;73;ESPINAL;268;MI CASA YA;2,022;Asignados;6;180,000,000
8,220;TOLIMA;73;ESPINAL;268;MI CASA YA;2,022;Asignados;6;160,000,000
8,221;TOLIMA;73;ESPINAL;268;MI CASA YA;2,022;Asignados;6;160,000,000
8,222;TOLIMA;73;ESPINAL;268;MI CASA YA;2,022;Asignados;6;150,000,000
8,223;TOLIMA;73;ESPINAL;268;MI CASA YA;2,022;Asignados;5;150,000,000
8,224;TOLIMA;73;ESPINAL;268;MI CASA YA;2,022;Asignados;5;140,000,000
8,225;TOLIMA;73;ESPINAL;268;MI CASA YA;2,022;Asignados;5;140,000,000
8,226;TOLIMA;73;ESPINAL;268;MI CASA YA;2,022;Asignados;5;140,000,000
8,227;TOLIMA;73;ESPINAL;268;MI CASA YA;2,022;Asignados;5;130,000,000
8,228;TOLIMA;73;ESPINAL;268;MI CASA YA;2,022;Asignados;5;130,000,000
8,229;TOLIMA;73;ESPINAL;268;MI CASA YA;2,022;Asignados;5;120,000,000
8,230;TOLIMA;73;ESPINAL;268;MI CASA YA;2,022;Asignados;4;120,000,000
8,231;TOLIMA;73;ESPINAL;268;MI CASA YA;2,022;Asignados;4;120,000,000
8,232;TOLIMA;73;ESPINAL;268;MI CASA YA;2,022;Asignados;4;110,000,000
8,233;TOLIMA;73;ESPINAL;268;MI CASA YA;2,022;Asignados;4;100,000,000
8,234;TOLIMA;73;ESPINAL;268;MI CASA YA;2,022;Asignados;4;100,000,000
8,235;TOLIMA;73;ESPINAL;268;MI CASA YA;2,022;Asignados;4;90,000,000
8,236;TOLIMA;73;ESPINAL;268;MI CASA YA;2,022;Asignados;4;90,000,000
8,237;TOLIMA;73;ESPINAL;268;MI CASA YA;2,022;Asignados;4;90,000,000
8,238;TOLIMA;73;ESPINAL;268;MI CASA YA;2,022;Asignados;3;90,000,000
8,239;TOLIMA;73;ESPINAL;268;MI CASA YA;2,022;Asignados;3;90,000,000
8,240;TOLIMA;73;ESPINAL;268;MI CASA YA;2,022;Asignados;3;90,000,000
8,241;TOLIMA;73;ESPINAL;268;MI CASA YA;2,022;Asignados;3;80,000,000
8,242;TOLIMA;73;ESPINAL;268;MI CASA YA;2,022;Asignados;3;80,000,000
8,243;TOLIMA;73;ESPINAL;268;MI CASA YA;2,022;Asignados;3;80,000,000
8,244;TOLIMA;73;ESPINAL;268;MI CASA YA;2,022;Asignados;3;80,000,000
8,245;TOLIMA;73;ESPINAL;268;MI CASA YA;2,022;Asignados;3;80,000,000
8,246;TOLIMA;73;ESPINAL;268;MI CASA YA;2,022;Asignados;2;60,000,000
8,247;TOLIMA;73;ESPINAL;268;MI CASA YA;2,022;Asignados;2;60,000,000
8,248;TOLIMA;73;ESPINAL;268;MI CASA YA;2,022;Asignados;2;60,000,000
8,249;TOLIMA;73;ESPINAL;268;MI CASA YA;2,022;Renuncias al subsidio;2;60,000,000
8,250;TOLIMA;73;ESPINAL;268;MI CASA YA;2,022;Asignados;2;60,000,000
8,251;TOLIMA;73;ESPINAL;268;MI CASA YA;2,022;Renuncias al subsidio;1;30,000,000
8,252;TOLIMA;73;ESPINAL;268;MI CASA YA;2,022;Renuncias al subsidio;1;20,000,000
8,253;TOLIMA;73;ESPINAL;268;MI CASA YA;2,022;Apto con subsidio vencido;1;20,000,000
8,254;TOLIMA;73;ESPINAL;268;MI CASA YA;2,022;Asignados;1;20,000,000
8,255;TOLIMA;73;ESPINAL;268;MI CASA YA;2,022;Asignados;1;20,000,000
8,256;TOLIMA;73;ESPINAL;268;Semillero de Propietarios Ahorro;2,022;Asignados;1;6,000,000
8,257;TOLIMA;73;ESPINAL;268;Semillero de Propietarios Ahorro;2,022;Asignados;1;6,000,000
8,258;TOLIMA;73;ESPINAL;268;Semillero de Propietarios Ahorro;2,022;Asignados;1;6,000,000
8,259;TOLIMA;73;ESPINAL;268;Semillero de Propietarios Ahorro;2,022;Asignados;1;6,000,000
8,260;TOLIMA;73;FLANDES;275;MI CASA YA;2,022;Asignados;6;120,000,000
8,261;TOLIMA;73;FLANDES;275;MI CASA YA;2,022;Asignados;6;120,000,000
8,262;TOLIMA;73;FLANDES;275;MI CASA YA;2,022;Asignados;5;100,000,000
8,263;TOLIMA;73;FLANDES;275;MI CASA YA;2,022;Asignados;4;80,000,000
8,264;TOLIMA;73;FLANDES;275;MI CASA YA;2,022;Asignados;3;60,000,000
8,265;TOLIMA;73;FLANDES;275;MI CASA YA;2,022;Asignados;2;40,000,000
8,266;TOLIMA;73;FLANDES;275;MI CASA YA;2,022;Asignados;2;40,000,000
8,267;TOLIMA;73;FLANDES;275;MI CASA YA;2,022;Asignados;1;20,000,000
8,268;TOLIMA;73;FLANDES;275;MI CASA YA;2,022;Asignados;1;20,000,000
8,269;TOLIMA;73;FLANDES;275;MI CASA YA;2,022;Asignados;1;20,000,000
8,270;TOLIMA;73;FLANDES;275;MI CASA YA;2,022;Asignados;1;20,000,000
8,271;TOLIMA;73;FLANDES;275;MI CASA YA;2,022;Asignados;1;20,000,000
8,272;TOLIMA;73;FLANDES;275;MI CASA YA;2,022;Asignados;1;20,000,000
8,273;TOLIMA;73;FLANDES;275;MI CASA YA;2,022;Asignados;1;20,000,000
8,274;TOLIMA;73;FLANDES;275;MI CASA YA;2,022;Asignados;1;20,000,000
8,275;TOLIMA;73;FLANDES;275;MI CASA YA;2,022;Asignados;1;20,000,000
8,276;TOLIMA;73;FLANDES;275;MI CASA YA;2,022;Asignados;1;20,000,000
8,277;TOLIMA;73;FLANDES;275;MI CASA YA;2,022;Asignados;1;20,000,000
8,278;TOLIMA;73;FLANDES;275;MI CASA YA;2,022;Asignados;1;20,000,000
8,279;TOLIMA;73;FLANDES;275;MI CASA YA;2,022;Asignados;1;20,000,000
8,280;TOLIMA;73;FLANDES;275;MI CASA YA;2,022;Asignados;1;20,000,000
8,281;TOLIMA;73;FLANDES;275;MI CASA YA;2,022;Asignados;1;18,170,520
8,282;TOLIMA;73;GUAMO;319;MI CASA YA;2,022;Asignados;5;90,852,600
8,283;TOLIMA;73;GUAMO;319;MI CASA YA;2,022;Asignados;2;40,000,000
8,284;TOLIMA;73;GUAMO;319;MI CASA YA;2,022;Asignados;2;40,000,000
8,285;TOLIMA;73;GUAMO;319;MI CASA YA;2,022;Asignados;2;40,000,000
8,286;TOLIMA;73;GUAMO;319;MI CASA YA;2,022;Asignados;1;30,000,000
8,287;TOLIMA;73;GUAMO;319;MI CASA YA;2,022;Renuncias al subsidio;1;30,000,000
8,288;TOLIMA;73;GUAMO;319;MI CASA YA;2,022;Renuncias al subsidio;1;27,255,780
8,289;TOLIMA;73;GUAMO;319;MI CASA YA;2,022;Asignados;1;20,000,000
8,290;TOLIMA;73;GUAMO;319;MI CASA YA;2,022;Asignados;1;20,000,000
8,291;TOLIMA;73;GUAMO;319;MI CASA YA;2,022;Asignados;1;20,000,000
8,292;TOLIMA;73;GUAMO;319;MI CASA YA;2,022;Asignados;1;20,000,000
8,293;TOLIMA;73;GUAMO;319;MI CASA YA;2,022;Asignados;1;20,000,000
8,294;TOLIMA;73;GUAMO;319;MI CASA YA;2,022;Asignados;1;20,000,000
8,295;TOLIMA;73;GUAMO;319;MI CASA YA;2,022;Asignados;1;20,000,000
8,296;TOLIMA;73;GUAMO;319;MI CASA YA;2,022;Asignados;1;20,000,000
8,297;TOLIMA;73;GUAMO;319;MI CASA YA;2,022;Asignados;1;20,000,000
8,298;TOLIMA;73;HONDA;349;MI CASA YA;2,022;Asignados;1;30,000,000
8,299;TOLIMA;73;HONDA;349;Programa Vivienda Gratuita Fase II;2,022;Asignados;47;2,860,948,374
8,300;TOLIMA;73;HONDA;349;Programa Vivienda Gratuita Fase II;2,022;Asignados;18;1,095,682,356
8,301;TOLIMA;73;HONDA;349;Programa Vivienda Gratuita Fase II;2,022;Perdida de ejecutoriedad de asignación de SFV;1;60,871,242
8,302;TOLIMA;73;IBAGUE;1;Casa Digna Vida Digna;2,022;Asignados;83;981,285,504
8,303;TOLIMA;73;IBAGUE;1;Casa Digna Vida Digna;2,022;Asignados;66;772,829,578
8,304;TOLIMA;73;IBAGUE;1;Casa Digna Vida Digna;2,022;Asignados;56;664,060,281
8,305;TOLIMA;73;IBAGUE;1;Casa Digna Vida Digna;2,022;Asignados;53;629,736,769
8,306;TOLIMA;73;IBAGUE;1;Casa Digna Vida Digna;2,022;Asignados;50;592,318,544
8,307;TOLIMA;73;IBAGUE;1;Casa Digna Vida Digna;2,022;Asignados;47;560,497,587
8,308;TOLIMA;73;IBAGUE;1;Casa Digna Vida Digna;2,022;Asignados;45;532,001,333
8,309;TOLIMA;73;IBAGUE;1;Casa Digna Vida Digna;2,022;Asignados;39;465,492,807
8,310;TOLIMA;73;IBAGUE;1;Casa Digna Vida Digna;2,022;Asignados;39;465,336,938
8,311;TOLIMA;73;IBAGUE;1;Casa Digna Vida Digna;2,022;Asignados;26;307,579,516
8,312;TOLIMA;73;IBAGUE;1;Casa Digna Vida Digna;2,022;Asignados;17;200,268,346
8,313;TOLIMA;73;IBAGUE;1;Casa Digna Vida Digna;2,022;Asignados;15;178,104,137
8,314;TOLIMA;73;IBAGUE;1;Casa Digna Vida Digna;2,022;Asignados;10;118,442,565
8,315;TOLIMA;73;IBAGUE;1;Casa Digna Vida Digna;2,022;Asignados;8;95,775,742
8,316;TOLIMA;73;IBAGUE;1;Casa Digna Vida Digna;2,022;Asignados;8;95,717,260
8,317;TOLIMA;73;IBAGUE;1;Casa Digna Vida Digna;2,022;Asignados;5;57,832,731
8,318;TOLIMA;73;IBAGUE;1;Casa Digna Vida Digna;2,022;Renuncias al subsidio;1;11,987,799
8,319;TOLIMA;73;IBAGUE;1;Casa Digna Vida Digna;2,022;Perdida de ejecutoriedad de asignación de SFV;1;11,973,851
8,320;TOLIMA;73;IBAGUE;1;MI CASA YA;2,022;Asignados;334;7,122,843,840
8,321;TOLIMA;73;IBAGUE;1;MI CASA YA;2,022;Asignados;222;5,230,000,000
8,322;TOLIMA;73;IBAGUE;1;MI CASA YA;2,022;Asignados;176;4,110,000,000
8,323;TOLIMA;73;IBAGUE;1;MI CASA YA;2,022;Asignados;98;2,410,000,000
8,324;TOLIMA;73;IBAGUE;1;MI CASA YA;2,022;Asignados;89;1,970,000,000
8,325;TOLIMA;73;IBAGUE;1;MI CASA YA;2,022;Asignados;76;1,960,000,000
8,326;TOLIMA;73;IBAGUE;1;MI CASA YA;2,022;Asignados;75;1,810,000,000
8,327;TOLIMA;73;IBAGUE;1;MI CASA YA;2,022;Asignados;75;1,810,000,000
8,328;TOLIMA;73;IBAGUE;1;MI CASA YA;2,022;Asignados;74;1,670,000,000
8,329;TOLIMA;73;IBAGUE;1;MI CASA YA;2,022;Asignados;73;1,690,000,000
8,330;TOLIMA;73;IBAGUE;1;MI CASA YA;2,022;Asignados;69;1,640,000,000
8,331;TOLIMA;73;IBAGUE;1;MI CASA YA;2,022;Asignados;65;1,520,000,000
8,332;TOLIMA;73;IBAGUE;1;MI CASA YA;2,022;Asignados;57;1,410,000,000
8,333;TOLIMA;73;IBAGUE;1;MI CASA YA;2,022;Asignados;55;1,440,000,000
8,334;TOLIMA;73;IBAGUE;1;MI CASA YA;2,022;Asignados;53;1,318,170,520
8,335;TOLIMA;73;IBAGUE;1;MI CASA YA;2,022;Asignados;51;1,220,000,000
8,336;TOLIMA;73;IBAGUE;1;MI CASA YA;2,022;Asignados;48;1,170,000,000
8,337;TOLIMA;73;IBAGUE;1;MI CASA YA;2,022;Asignados;47;1,150,000,000
8,338;TOLIMA;73;IBAGUE;1;MI CASA YA;2,022;Asignados;47;1,120,000,000
